query,month,unique_channels,new_views,hours_watched
JackintheBox,17-Oct,0,0,0
PapaJohn’s,19-May,0,0,0
PapaJohn’s,19-Apr,0,0,0
PapaJohn’s,19-Mar,0,0,0
PapaJohn’s,19-Feb,0,0,0
PapaJohn’s,19-Jan,0,0,0
PapaJohn’s,18-Dec,0,0,0
PapaJohn’s,18-Nov,0,0,0
PapaJohn’s,18-Oct,0,0,0
PapaJohn’s,18-Sep,0,0,0
PapaJohn’s,18-Aug,0,0,0
PapaJohn’s,18-Jul,0,0,0
PapaJohn’s,18-Jun,0,0,0
PapaJohn’s,18-May,0,0,0
PapaJohn’s,18-Apr,0,0,0
PapaJohn’s,18-Mar,0,0,0
PapaJohn’s,18-Feb,0,0,0
PapaJohn’s,18-Jan,0,0,0
PapaJohn’s,17-Dec,0,0,0
PapaJohn’s,17-Nov,0,0,0
PapaJohn’s,17-Oct,0,0,0
DairyQueen,19-May,0,0,0
DairyQueen,19-Apr,0,0,0
DairyQueen,19-Mar,0,0,0
DairyQueen,19-Feb,0,0,0
DairyQueen,19-Jan,0,0,0
DairyQueen,18-Dec,0,0,0
DairyQueen,18-Nov,0,0,0
DairyQueen,18-Oct,0,0,0
DairyQueen,18-Sep,0,0,0
DairyQueen,18-Aug,0,0,0
DairyQueen,18-Jul,0,0,0
DairyQueen,18-Jun,0,0,0
DairyQueen,18-May,0,0,0
DairyQueen,18-Apr,0,0,0
DairyQueen,18-Mar,0,0,0
DairyQueen,18-Feb,0,0,0
DairyQueen,18-Jan,1,0,0
DairyQueen,17-Dec,1,1,1
DairyQueen,17-Nov,1,1,0
DairyQueen,17-Oct,1,33,5
LittleCaesars,19-May,0,0,0
LittleCaesars,19-Apr,0,0,0
LittleCaesars,19-Mar,0,0,0
LittleCaesars,19-Feb,0,0,0
LittleCaesars,19-Jan,0,0,0
LittleCaesars,18-Dec,0,0,0
LittleCaesars,18-Nov,0,0,0
LittleCaesars,18-Oct,0,0,0
LittleCaesars,18-Sep,0,0,0
LittleCaesars,18-Aug,1,190,36
LittleCaesars,18-Jul,0,0,0
LittleCaesars,18-Jun,0,0,0
LittleCaesars,18-May,0,0,0
LittleCaesars,18-Apr,0,0,0
LittleCaesars,18-Mar,0,0,0
LittleCaesars,18-Feb,0,0,0
LittleCaesars,18-Jan,0,0,0
LittleCaesars,17-Dec,0,0,0
LittleCaesars,17-Nov,0,0,0
LittleCaesars,17-Oct,0,0,0
Carl’sJr.,19-May,0,0,0
Carl’sJr.,19-Apr,0,0,0
Carl’sJr.,19-Mar,0,0,0
Carl’sJr.,19-Feb,0,0,0
Carl’sJr.,19-Jan,0,0,0
Carl’sJr.,18-Dec,0,0,0
Carl’sJr.,18-Nov,0,0,0
Carl’sJr.,18-Oct,0,0,0
Carl’sJr.,18-Sep,0,0,0
Carl’sJr.,18-Aug,0,0,0
Carl’sJr.,18-Jul,0,0,0
Carl’sJr.,18-Jun,0,0,0
Carl’sJr.,18-May,0,0,0
Carl’sJr.,18-Apr,0,0,0
Carl’sJr.,18-Mar,0,0,0
Carl’sJr.,18-Feb,0,0,0
Carl’sJr.,18-Jan,0,0,0
Carl’sJr.,17-Dec,0,0,0
Carl’sJr.,17-Nov,0,0,0
Carl’sJr.,17-Oct,0,0,0
Quisnos,19-May,0,0,0
Quisnos,19-Apr,0,0,0
Quisnos,19-Mar,0,0,0
Quisnos,19-Feb,0,0,0
Quisnos,19-Jan,0,0,0
Quisnos,18-Dec,0,0,0
Quisnos,18-Nov,0,0,0
Quisnos,18-Oct,0,0,0
Quisnos,18-Sep,0,0,0
Quisnos,18-Aug,0,0,0
Quisnos,18-Jul,0,0,0
Quisnos,18-Jun,0,0,0
Quisnos,18-May,0,0,0
Quisnos,18-Apr,0,0,0
Quisnos,18-Mar,0,0,0
Quisnos,18-Feb,0,0,0
Quisnos,18-Jan,0,0,0
Quisnos,17-Dec,0,0,0
Quisnos,17-Nov,0,0,0
Quisnos,17-Oct,0,0,0
LongJohnSilver’s,19-May,0,0,0
LongJohnSilver’s,19-Apr,0,0,0
LongJohnSilver’s,19-Mar,0,0,0
LongJohnSilver’s,19-Feb,0,0,0
LongJohnSilver’s,19-Jan,0,0,0
LongJohnSilver’s,18-Dec,0,0,0
LongJohnSilver’s,18-Nov,0,0,0
LongJohnSilver’s,18-Oct,0,0,0
LongJohnSilver’s,18-Sep,0,0,0
LongJohnSilver’s,18-Aug,0,0,0
LongJohnSilver’s,18-Jul,0,0,0
LongJohnSilver’s,18-Jun,0,0,0
LongJohnSilver’s,18-May,0,0,0
LongJohnSilver’s,18-Apr,0,0,0
LongJohnSilver’s,18-Mar,0,0,0
LongJohnSilver’s,18-Feb,0,0,0
LongJohnSilver’s,18-Jan,0,0,0
LongJohnSilver’s,17-Dec,0,0,0
LongJohnSilver’s,17-Nov,0,0,0
LongJohnSilver’s,17-Oct,0,0,0
BostonMarket,19-May,0,0,0
BostonMarket,19-Apr,0,0,0
BostonMarket,19-Mar,0,0,0
BostonMarket,19-Feb,0,0,0
BostonMarket,19-Jan,0,0,0
BostonMarket,18-Dec,0,0,0
BostonMarket,18-Nov,0,0,0
BostonMarket,18-Oct,0,0,0
BostonMarket,18-Sep,0,0,0
BostonMarket,18-Aug,0,0,0
BostonMarket,18-Jul,0,0,0
BostonMarket,18-Jun,0,0,0
BostonMarket,18-May,0,0,0
BostonMarket,18-Apr,0,0,0
BostonMarket,18-Mar,0,0,0
BostonMarket,18-Feb,0,0,0
BostonMarket,18-Jan,0,0,0
BostonMarket,17-Dec,0,0,0
BostonMarket,17-Nov,0,0,0
BostonMarket,17-Oct,0,0,0
CiCi’sPizza,19-May,0,0,0
CiCi’sPizza,19-Apr,0,0,0
CiCi’sPizza,19-Mar,0,0,0
CiCi’sPizza,19-Feb,0,0,0
CiCi’sPizza,19-Jan,0,0,0
CiCi’sPizza,18-Dec,0,0,0
CiCi’sPizza,18-Nov,0,0,0
CiCi’sPizza,18-Oct,0,0,0
CiCi’sPizza,18-Sep,0,0,0
CiCi’sPizza,18-Aug,0,0,0
CiCi’sPizza,18-Jul,0,0,0
CiCi’sPizza,18-Jun,0,0,0
CiCi’sPizza,18-May,0,0,0
CiCi’sPizza,18-Apr,0,0,0
CiCi’sPizza,18-Mar,0,0,0
CiCi’sPizza,18-Feb,0,0,0
CiCi’sPizza,18-Jan,0,0,0
CiCi’sPizza,17-Dec,0,0,0
CiCi’sPizza,17-Nov,0,0,0
CiCi’sPizza,17-Oct,0,0,0
CiCi’s Pissa,19-May,0,0,0
CiCi’s Pissa,19-Apr,0,0,0
CiCi’s Pissa,19-Mar,0,0,0
CiCi’s Pissa,19-Feb,0,0,0
CiCi’s Pissa,19-Jan,0,0,0
CiCi’s Pissa,18-Dec,0,0,0
CiCi’s Pissa,18-Nov,0,0,0
CiCi’s Pissa,18-Oct,0,0,0
CiCi’s Pissa,18-Sep,0,0,0
CiCi’s Pissa,18-Aug,0,0,0
CiCi’s Pissa,18-Jul,0,0,0
CiCi’s Pissa,18-Jun,0,0,0
CiCi’s Pissa,18-May,0,0,0
CiCi’s Pissa,18-Apr,0,0,0
CiCi’s Pissa,18-Mar,0,0,0
CiCi’s Pissa,18-Feb,0,0,0
CiCi’s Pissa,18-Jan,0,0,0
CiCi’s Pissa,17-Dec,0,0,0
CiCi’s Pissa,17-Nov,0,0,0
CiCi’s Pissa,17-Oct,0,0,0
Reeses ,19-May,14,"3,813,883","3,203,118"
Reeses ,19-Apr,10,"4,174,369","3,325,671"
Reeses ,19-Mar,4,"2,154","1,476"
Reeses ,19-Feb,6,"7,028","2,318"
Reeses ,19-Jan,5,719,449
Reeses ,18-Dec,3,641,389
Reeses ,18-Nov,3,812,483
Reeses ,18-Oct,7,"964,771","390,613"
Reeses ,18-Sep,3,758,487
Reeses ,18-Aug,6,"1,930",755
Reeses ,18-Jul,5,"2,356",767
Reeses ,18-Jun,6,"1,478",918
Reeses ,18-May,11,"4,027","1,811"
Reeses ,18-Apr,7,"1,784",965
Reeses ,18-Mar,5,"2,418","1,002"
Reeses ,18-Feb,2,"1,140",293
Reeses ,18-Jan,3,"5,138",494
Reeses ,17-Dec,3,"7,234","1,793"
Reeses ,17-Nov,3,"10,178","3,183"
Reeses ,17-Oct,2,1,3
Reese's,19-May,12,"22,352","15,238"
Reese's,19-Apr,16,"14,077","7,722"
Reese's,19-Mar,9,"11,429","6,572"
Reese's,19-Feb,10,"5,508","3,026"
Reese's,19-Jan,10,"18,804","12,438"
Reese's,18-Dec,10,"23,246","13,185"
Reese's,18-Nov,6,"18,847","8,705"
Reese's,18-Oct,11,"15,011","8,562"
Reese's,18-Sep,6,"4,343","2,670"
Reese's,18-Aug,10,"12,439","5,645"
Reese's,18-Jul,7,"2,438","1,184"
Reese's,18-Jun,9,"2,312","1,322"
Reese's,18-May,10,"6,645","3,527"
Reese's,18-Apr,8,"6,023","2,626"
Reese's,18-Mar,8,679,301
Reese's,18-Feb,11,"1,110",252
Reese's,18-Jan,12,"2,043",690
Reese's,17-Dec,16,"2,224",843
Reese's,17-Nov,14,"1,541",589
Reese's,17-Oct,15,500,231
KitKat,19-May,42,"97,527","47,894"
KitKat,19-Apr,35,"23,118","14,850"
KitKat,19-Mar,20,"15,192","9,943"
KitKat,19-Feb,17,"5,370","2,236"
KitKat,19-Jan,26,"37,782","34,334"
KitKat,18-Dec,22,"7,400","5,027"
KitKat,18-Nov,17,"7,337","6,326"
KitKat,18-Oct,20,"10,501","6,215"
KitKat,18-Sep,16,"10,802","8,125"
KitKat,18-Aug,21,"10,320","4,360"
KitKat,18-Jul,22,"8,995","4,167"
KitKat,18-Jun,24,"11,292","5,831"
KitKat,18-May,17,"10,999","4,867"
KitKat,18-Apr,19,"11,158","7,854"
KitKat,18-Mar,20,"15,030","8,580"
KitKat,18-Feb,21,"6,721","3,652"
KitKat,18-Jan,14,"3,668","4,060"
KitKat,17-Dec,19,"8,943","7,061"
KitKat,17-Nov,20,"15,242","13,400"
KitKat,17-Oct,22,"6,238","5,529"
M&Ms,19-May,0,0,0
M&Ms,19-Apr,0,0,0
M&Ms,19-Mar,0,0,0
M&Ms,19-Feb,0,0,0
M&Ms,19-Jan,0,0,0
M&Ms,18-Dec,0,0,0
M&Ms,18-Nov,0,0,0
M&Ms,18-Oct,0,0,0
M&Ms,18-Sep,0,0,0
M&Ms,18-Aug,0,0,0
M&Ms,18-Jul,0,0,0
M&Ms,18-Jun,0,0,0
M&Ms,18-May,0,0,0
M&Ms,18-Apr,0,0,0
M&Ms,18-Mar,0,0,0
M&Ms,18-Feb,0,0,0
M&Ms,18-Jan,0,0,0
M&Ms,17-Dec,0,0,0
M&Ms,17-Nov,0,0,0
M&Ms,17-Oct,0,0,0
MandM's,19-May,0,0,0
MandM's,19-Apr,0,0,0
MandM's,19-Mar,0,0,0
MandM's,19-Feb,0,0,0
MandM's,19-Jan,0,0,0
MandM's,18-Dec,0,0,0
MandM's,18-Nov,0,0,0
MandM's,18-Oct,0,0,0
MandM's,18-Sep,0,0,0
MandM's,18-Aug,0,0,0
MandM's,18-Jul,0,0,0
MandM's,18-Jun,0,0,0
MandM's,18-May,0,0,0
MandM's,18-Apr,0,0,0
MandM's,18-Mar,0,0,0
MandM's,18-Feb,0,0,0
MandM's,18-Jan,0,0,0
MandM's,17-Dec,0,0,0
MandM's,17-Nov,0,0,0
MandM's,17-Oct,0,0,0
Hersheys,19-May,18,"3,880,802","3,279,169"
Hersheys,19-Apr,22,"4,257,140","3,418,315"
Hersheys,19-Mar,19,"4,249","1,894"
Hersheys,19-Feb,18,"12,832","8,208"
Hersheys,19-Jan,22,"8,293","4,020"
Hersheys,18-Dec,20,"6,449","4,043"
Hersheys,18-Nov,24,"10,520","5,269"
Hersheys,18-Oct,16,"970,174","394,079"
Hersheys,18-Sep,13,"5,043","2,791"
Hersheys,18-Aug,18,"8,453","4,238"
Hersheys,18-Jul,15,"5,325","2,649"
Hersheys,18-Jun,19,"4,344","2,116"
Hersheys,18-May,19,"16,382","6,344"
Hersheys,18-Apr,18,"10,876","8,010"
Hersheys,18-Mar,15,"6,392","1,981"
Hersheys,18-Feb,7,"2,254","1,171"
Hersheys,18-Jan,8,"7,067","13,310"
Hersheys,17-Dec,15,"18,997","17,017"
Hersheys,17-Nov,22,"37,607","21,732"
Hersheys,17-Oct,13,"48,039","9,603"
AlmondJoy,19-May,0,0,0
AlmondJoy,19-Apr,1,11,4
AlmondJoy,19-Mar,1,0,0
AlmondJoy,19-Feb,0,0,0
AlmondJoy,19-Jan,0,0,0
AlmondJoy,18-Dec,0,0,0
AlmondJoy,18-Nov,0,0,0
AlmondJoy,18-Oct,0,0,0
AlmondJoy,18-Sep,0,0,0
AlmondJoy,18-Aug,0,0,0
AlmondJoy,18-Jul,0,0,0
AlmondJoy,18-Jun,0,0,0
AlmondJoy,18-May,1,0,0
AlmondJoy,18-Apr,0,0,0
AlmondJoy,18-Mar,0,0,0
AlmondJoy,18-Feb,0,0,0
AlmondJoy,18-Jan,0,0,0
AlmondJoy,17-Dec,0,0,0
AlmondJoy,17-Nov,0,0,0
AlmondJoy,17-Oct,0,0,0
3Musketeers,19-May,0,0,0
3Musketeers,19-Apr,0,0,0
3Musketeers,19-Mar,0,0,0
3Musketeers,19-Feb,0,0,0
3Musketeers,19-Jan,0,0,0
3Musketeers,18-Dec,0,0,0
3Musketeers,18-Nov,0,0,0
3Musketeers,18-Oct,1,34,39
3Musketeers,18-Sep,0,0,0
3Musketeers,18-Aug,0,0,0
3Musketeers,18-Jul,0,0,0
3Musketeers,18-Jun,0,0,0
3Musketeers,18-May,0,0,0
3Musketeers,18-Apr,0,0,0
3Musketeers,18-Mar,0,0,0
3Musketeers,18-Feb,0,0,0
3Musketeers,18-Jan,0,0,0
3Musketeers,17-Dec,0,0,0
3Musketeers,17-Nov,0,0,0
3Musketeers,17-Oct,0,0,0
DoveChocolate,19-May,0,0,0
DoveChocolate,19-Apr,0,0,0
DoveChocolate,19-Mar,0,0,0
DoveChocolate,19-Feb,0,0,0
DoveChocolate,19-Jan,0,0,0
DoveChocolate,18-Dec,0,0,0
DoveChocolate,18-Nov,0,0,0
DoveChocolate,18-Oct,0,0,0
DoveChocolate,18-Sep,0,0,0
DoveChocolate,18-Aug,0,0,0
DoveChocolate,18-Jul,0,0,0
DoveChocolate,18-Jun,0,0,0
DoveChocolate,18-May,0,0,0
DoveChocolate,18-Apr,0,0,0
DoveChocolate,18-Mar,0,0,0
DoveChocolate,18-Feb,0,0,0
DoveChocolate,18-Jan,0,0,0
DoveChocolate,17-Dec,0,0,0
DoveChocolate,17-Nov,0,0,0
DoveChocolate,17-Oct,0,0,0
MilkyWay,19-May,15,"6,376","2,273"
MilkyWay,19-Apr,14,"12,694","5,825"
MilkyWay,19-Mar,13,"11,432","4,854"
MilkyWay,19-Feb,10,"12,693","5,121"
MilkyWay,19-Jan,10,"10,896","5,546"
MilkyWay,18-Dec,8,"7,250","3,924"
MilkyWay,18-Nov,13,"17,215","5,386"
MilkyWay,18-Oct,14,"19,339","6,725"
MilkyWay,18-Sep,12,"5,120","1,062"
MilkyWay,18-Aug,11,"13,353","4,303"
MilkyWay,18-Jul,11,"2,433",547
MilkyWay,18-Jun,12,"1,855",395
MilkyWay,18-May,12,"11,815","5,268"
MilkyWay,18-Apr,13,"15,123","7,157"
MilkyWay,18-Mar,13,"5,156","1,905"
MilkyWay,18-Feb,9,"1,486",530
MilkyWay,18-Jan,12,"12,863","6,494"
MilkyWay,17-Dec,9,"12,707","5,695"
MilkyWay,17-Nov,9,"20,052","11,507"
MilkyWay,17-Oct,10,"5,714","2,738"
Twisslers,19-May,0,0,0
Twisslers,19-Apr,0,0,0
Twisslers,19-Mar,0,0,0
Twisslers,19-Feb,0,0,0
Twisslers,19-Jan,0,0,0
Twisslers,18-Dec,0,0,0
Twisslers,18-Nov,0,0,0
Twisslers,18-Oct,0,0,0
Twisslers,18-Sep,0,0,0
Twisslers,18-Aug,0,0,0
Twisslers,18-Jul,0,0,0
Twisslers,18-Jun,0,0,0
Twisslers,18-May,0,0,0
Twisslers,18-Apr,0,0,0
Twisslers,18-Mar,0,0,0
Twisslers,18-Feb,0,0,0
Twisslers,18-Jan,0,0,0
Twisslers,17-Dec,0,0,0
Twisslers,17-Nov,0,0,0
Twisslers,17-Oct,0,0,0
FerreroRocher,19-May,0,0,0
FerreroRocher,19-Apr,0,0,0
FerreroRocher,19-Mar,0,0,0
FerreroRocher,19-Feb,0,0,0
FerreroRocher,19-Jan,0,0,0
FerreroRocher,18-Dec,0,0,0
FerreroRocher,18-Nov,0,0,0
FerreroRocher,18-Oct,0,0,0
FerreroRocher,18-Sep,0,0,0
FerreroRocher,18-Aug,0,0,0
FerreroRocher,18-Jul,0,0,0
FerreroRocher,18-Jun,0,0,0
FerreroRocher,18-May,0,0,0
FerreroRocher,18-Apr,0,0,0
FerreroRocher,18-Mar,0,0,0
FerreroRocher,18-Feb,0,0,0
FerreroRocher,18-Jan,0,0,0
FerreroRocher,17-Dec,0,0,0
FerreroRocher,17-Nov,0,0,0
FerreroRocher,17-Oct,0,0,0
BabyRuth,19-May,0,0,0
BabyRuth,19-Apr,0,0,0
BabyRuth,19-Mar,0,0,0
BabyRuth,19-Feb,0,0,0
BabyRuth,19-Jan,0,0,0
BabyRuth,18-Dec,0,0,0
BabyRuth,18-Nov,0,0,0
BabyRuth,18-Oct,0,0,0
BabyRuth,18-Sep,1,74,19
BabyRuth,18-Aug,0,0,0
BabyRuth,18-Jul,0,0,0
BabyRuth,18-Jun,0,0,0
BabyRuth,18-May,0,0,0
BabyRuth,18-Apr,0,0,0
BabyRuth,18-Mar,0,0,0
BabyRuth,18-Feb,0,0,0
BabyRuth,18-Jan,0,0,0
BabyRuth,17-Dec,0,0,0
BabyRuth,17-Nov,0,0,0
BabyRuth,17-Oct,0,0,0
YorkPeppermintPatties,19-May,0,0,0
YorkPeppermintPatties,19-Apr,0,0,0
YorkPeppermintPatties,19-Mar,0,0,0
YorkPeppermintPatties,19-Feb,0,0,0
YorkPeppermintPatties,19-Jan,0,0,0
YorkPeppermintPatties,18-Dec,0,0,0
YorkPeppermintPatties,18-Nov,0,0,0
YorkPeppermintPatties,18-Oct,0,0,0
YorkPeppermintPatties,18-Sep,0,0,0
YorkPeppermintPatties,18-Aug,0,0,0
YorkPeppermintPatties,18-Jul,0,0,0
YorkPeppermintPatties,18-Jun,0,0,0
YorkPeppermintPatties,18-May,0,0,0
YorkPeppermintPatties,18-Apr,0,0,0
YorkPeppermintPatties,18-Mar,0,0,0
YorkPeppermintPatties,18-Feb,0,0,0
YorkPeppermintPatties,18-Jan,0,0,0
YorkPeppermintPatties,17-Dec,0,0,0
YorkPeppermintPatties,17-Nov,0,0,0
YorkPeppermintPatties,17-Oct,0,0,0
TootsieRolls,19-May,0,0,0
TootsieRolls,19-Apr,0,0,0
TootsieRolls,19-Mar,1,5,3
TootsieRolls,19-Feb,0,0,0
TootsieRolls,19-Jan,0,0,0
TootsieRolls,18-Dec,0,0,0
TootsieRolls,18-Nov,0,0,0
TootsieRolls,18-Oct,0,0,0
TootsieRolls,18-Sep,0,0,0
TootsieRolls,18-Aug,0,0,0
TootsieRolls,18-Jul,0,0,0
TootsieRolls,18-Jun,0,0,0
TootsieRolls,18-May,0,0,0
TootsieRolls,18-Apr,0,0,0
TootsieRolls,18-Mar,0,0,0
TootsieRolls,18-Feb,0,0,0
TootsieRolls,18-Jan,0,0,0
TootsieRolls,17-Dec,0,0,0
TootsieRolls,17-Nov,0,0,0
TootsieRolls,17-Oct,0,0,0
SwedishFish,19-May,0,0,0
SwedishFish,19-Apr,0,0,0
SwedishFish,19-Mar,0,0,0
SwedishFish,19-Feb,0,0,0
SwedishFish,19-Jan,0,0,0
SwedishFish,18-Dec,0,0,0
SwedishFish,18-Nov,0,0,0
SwedishFish,18-Oct,0,0,0
SwedishFish,18-Sep,0,0,0
SwedishFish,18-Aug,0,0,0
SwedishFish,18-Jul,0,0,0
SwedishFish,18-Jun,0,0,0
SwedishFish,18-May,0,0,0
SwedishFish,18-Apr,0,0,0
SwedishFish,18-Mar,0,0,0
SwedishFish,18-Feb,0,0,0
SwedishFish,18-Jan,0,0,0
SwedishFish,17-Dec,0,0,0
SwedishFish,17-Nov,0,0,0
SwedishFish,17-Oct,0,0,0
FullThrottle,19-May,0,0,0
FullThrottle,19-Apr,0,0,0
FullThrottle,19-Mar,0,0,0
FullThrottle,19-Feb,0,0,0
FullThrottle,19-Jan,0,0,0
FullThrottle,18-Dec,1,22,4
FullThrottle,18-Nov,1,142,12
FullThrottle,18-Oct,0,0,0
FullThrottle,18-Sep,0,0,0
FullThrottle,18-Aug,1,206,16
FullThrottle,18-Jul,0,0,0
FullThrottle,18-Jun,0,0,0
FullThrottle,18-May,0,0,0
FullThrottle,18-Apr,0,0,0
FullThrottle,18-Mar,0,0,0
FullThrottle,18-Feb,0,0,0
FullThrottle,18-Jan,0,0,0
FullThrottle,17-Dec,0,0,0
FullThrottle,17-Nov,0,0,0
FullThrottle,17-Oct,0,0,0
NOSenergy,19-May,0,0,0
NOSenergy,19-Apr,0,0,0
NOSenergy,19-Mar,0,0,0
NOSenergy,19-Feb,0,0,0
NOSenergy,19-Jan,0,0,0
NOSenergy,18-Dec,0,0,0
NOSenergy,18-Nov,0,0,0
NOSenergy,18-Oct,0,0,0
NOSenergy,18-Sep,0,0,0
NOSenergy,18-Aug,0,0,0
NOSenergy,18-Jul,0,0,0
NOSenergy,18-Jun,0,0,0
NOSenergy,18-May,0,0,0
NOSenergy,18-Apr,0,0,0
NOSenergy,18-Mar,0,0,0
NOSenergy,18-Feb,0,0,0
NOSenergy,18-Jan,0,0,0
NOSenergy,17-Dec,0,0,0
NOSenergy,17-Nov,0,0,0
NOSenergy,17-Oct,0,0,0
AMPEnergy,19-May,2,"1,047",542
AMPEnergy,19-Apr,2,"1,019",530
AMPEnergy,19-Mar,2,"1,038",472
AMPEnergy,19-Feb,1,798,311
AMPEnergy,19-Jan,1,"1,080",489
AMPEnergy,18-Dec,1,"1,280",567
AMPEnergy,18-Nov,0,0,0
AMPEnergy,18-Oct,1,"1,254",528
AMPEnergy,18-Sep,1,977,410
AMPEnergy,18-Aug,0,0,0
AMPEnergy,18-Jul,2,"1,079",416
AMPEnergy,18-Jun,2,"1,378",587
AMPEnergy,18-May,1,"1,138",465
AMPEnergy,18-Apr,1,875,313
AMPEnergy,18-Mar,3,993,366
AMPEnergy,18-Feb,3,345,139
AMPEnergy,18-Jan,1,787,208
AMPEnergy,17-Dec,2,862,350
AMPEnergy,17-Nov,0,0,0
AMPEnergy,17-Oct,3,963,419
GameFuel,19-May,22,"16,707,756","7,772,999"
GameFuel,19-Apr,15,"11,868,828","5,911,310"
GameFuel,19-Mar,6,"10,389,329","6,767,422"
GameFuel,19-Feb,6,"9,166,281","4,005,649"
GameFuel,19-Jan,5,"7,446,404","3,973,444"
GameFuel,18-Dec,0,0,0
GameFuel,18-Nov,0,0,0
GameFuel,18-Oct,0,0,0
GameFuel,18-Sep,0,0,0
GameFuel,18-Aug,0,0,0
GameFuel,18-Jul,0,0,0
GameFuel,18-Jun,0,0,0
GameFuel,18-May,0,0,0
GameFuel,18-Apr,0,0,0
GameFuel,18-Mar,0,0,0
GameFuel,18-Feb,0,0,0
GameFuel,18-Jan,0,0,0
GameFuel,17-Dec,0,0,0
GameFuel,17-Nov,0,0,0
GameFuel,17-Oct,0,0,0
MonsterEnergy,19-May,75,"13,403,592","8,413,597"
MonsterEnergy,19-Apr,75,"15,465,863","13,935,123"
MonsterEnergy,19-Mar,49,"19,092,112","9,653,776"
MonsterEnergy,19-Feb,43,"9,945,517","6,214,339"
MonsterEnergy,19-Jan,53,"7,166,202","3,834,509"
MonsterEnergy,18-Dec,59,"6,425,303","3,736,104"
MonsterEnergy,18-Nov,67,"19,233,177","11,719,005"
MonsterEnergy,18-Oct,50,"13,327,213","7,733,919"
MonsterEnergy,18-Sep,65,"12,299,299","5,840,370"
MonsterEnergy,18-Aug,57,"8,510,072","4,113,800"
MonsterEnergy,18-Jul,50,"8,156,608","4,287,279"
MonsterEnergy,18-Jun,53,"8,317,158","4,500,656"
MonsterEnergy,18-May,55,"5,678,416","3,085,925"
MonsterEnergy,18-Apr,54,"3,338,406","1,697,235"
MonsterEnergy,18-Mar,53,"8,646,331","4,976,850"
MonsterEnergy,18-Feb,49,"7,796,761","4,535,359"
MonsterEnergy,18-Jan,57,"13,573,122","5,924,998"
MonsterEnergy,17-Dec,63,"19,043,770","18,472,686"
MonsterEnergy,17-Nov,59,"14,672,872","10,010,073"
MonsterEnergy,17-Oct,61,"9,946,440","7,125,321"
JavaMonster,19-May,0,0,0
JavaMonster,19-Apr,0,0,0
JavaMonster,19-Mar,0,0,0
JavaMonster,19-Feb,0,0,0
JavaMonster,19-Jan,0,0,0
JavaMonster,18-Dec,0,0,0
JavaMonster,18-Nov,0,0,0
JavaMonster,18-Oct,0,0,0
JavaMonster,18-Sep,0,0,0
JavaMonster,18-Aug,0,0,0
JavaMonster,18-Jul,0,0,0
JavaMonster,18-Jun,0,0,0
JavaMonster,18-May,0,0,0
JavaMonster,18-Apr,0,0,0
JavaMonster,18-Mar,0,0,0
JavaMonster,18-Feb,0,0,0
JavaMonster,18-Jan,0,0,0
JavaMonster,17-Dec,0,0,0
JavaMonster,17-Nov,0,0,0
JavaMonster,17-Oct,0,0,0
PeaceTea,19-May,0,0,0
PeaceTea,19-Apr,0,0,0
PeaceTea,19-Mar,0,0,0
PeaceTea,19-Feb,0,0,0
PeaceTea,19-Jan,0,0,0
PeaceTea,18-Dec,0,0,0
PeaceTea,18-Nov,0,0,0
PeaceTea,18-Oct,0,0,0
PeaceTea,18-Sep,0,0,0
PeaceTea,18-Aug,0,0,0
PeaceTea,18-Jul,0,0,0
PeaceTea,18-Jun,0,0,0
PeaceTea,18-May,0,0,0
PeaceTea,18-Apr,0,0,0
PeaceTea,18-Mar,0,0,0
PeaceTea,18-Feb,0,0,0
PeaceTea,18-Jan,0,0,0
PeaceTea,17-Dec,0,0,0
PeaceTea,17-Nov,0,0,0
PeaceTea,17-Oct,0,0,0
Taso,19-May,298,"1,038,287","298,742"
Taso,19-Apr,316,"547,500","325,830"
Taso,19-Mar,208,"774,831","302,974"
Taso,19-Feb,207,"315,130","141,984"
Taso,19-Jan,240,"807,269","350,427"
Taso,18-Dec,231,"547,892","257,860"
Taso,18-Nov,227,"319,016","174,576"
Taso,18-Oct,218,"810,129","318,914"
Taso,18-Sep,205,"742,025","307,007"
Taso,18-Aug,193,"236,532","125,534"
Taso,18-Jul,193,"403,445","245,864"
Taso,18-Jun,203,"232,880","158,260"
Taso,18-May,199,"871,784","241,620"
Taso,18-Apr,203,"291,323","188,047"
Taso,18-Mar,218,"929,918","487,018"
Taso,18-Feb,201,"515,688","319,301"
Taso,18-Jan,179,"596,014","119,596"
Taso,17-Dec,190,"869,063","311,002"
Taso,17-Nov,202,"523,041","303,169"
Taso,17-Oct,175,"632,143","416,359"
RockstarEnergy,19-May,3,60,13
RockstarEnergy,19-Apr,6,"99,103","50,659"
RockstarEnergy,19-Mar,4,"110,949","69,513"
RockstarEnergy,19-Feb,8,"5,357",982
RockstarEnergy,19-Jan,7,"146,757","99,065"
RockstarEnergy,18-Dec,5,"96,785","96,489"
RockstarEnergy,18-Nov,4,"84,871","90,218"
RockstarEnergy,18-Oct,4,964,778
RockstarEnergy,18-Sep,2,40,19
RockstarEnergy,18-Aug,2,"1,250",841
RockstarEnergy,18-Jul,3,"1,366,101","374,733"
RockstarEnergy,18-Jun,4,"1,288",641
RockstarEnergy,18-May,1,289,114
RockstarEnergy,18-Apr,2,907,414
